Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
18/08/2022,11:35:46:005,3273628,2743,78,15.252755,9.510921,0.454304,5.569305,15.534529,15.711047,32.009878,4.440168,1.031372,1.054688
18/08/2022,11:35:46:983,3274606,2187,81,15.247670,9.138568,0.439716,5.535286,15.113570,15.689218,31.531215,4.432023,0.981567,0.000000
18/08/2022,11:35:47:999,3275622,2237,80,15.239003,9.074642,0.380440,5.544464,14.999546,15.665129,30.990585,4.401639,0.742065,0.000000
18/08/2022,11:35:48:994,3276617,1779,78,15.226459,9.435879,0.205153,5.252267,14.893299,15.637122,31.737560,4.195987,1.023560,0.000000
18/08/2022,11:35:49:984,3277607,2607,87,15.115758,6.835385,0.221851,5.050874,12.108110,15.511843,27.202234,3.954649,0.794189,0.000000
18/08/2022,11:35:50:999,3278622,3237,82,15.230430,12.481566,0.210232,5.667207,18.359005,15.612612,36.439346,4.586832,1.015503,0.000000
18/08/2022,11:35:51:992,3279615,1496,77,15.123403,6.869819,0.213082,5.197973,12.280875,15.491836,27.522221,4.092485,1.146973,0.000000
18/08/2022,11:35:53:000,3280623,3720,77,15.193061,11.234648,0.247398,5.605523,17.087570,15.548428,34.575127,4.530847,1.049683,0.000000
18/08/2022,11:35:53:996,3281619,2951,83,15.207327,9.742434,0.239054,5.607847,15.589336,15.549901,31.841641,4.464952,0.824463,1.078125
18/08/2022,11:35:54:991,3282614,2132,77,15.209486,9.413447,0.217851,5.636744,15.268042,15.539874,32.267416,4.543469,0.908447,0.000000
18/08/2022,11:35:56:004,3283627,2099,75,15.180603,8.519526,0.249171,5.627993,14.396690,15.499251,30.883728,4.512496,1.044800,0.000000
18/08/2022,11:35:56:985,3284608,2296,78,15.213027,10.357901,0.209616,5.509312,16.076829,15.520147,32.583022,4.432031,1.065674,0.000000
18/08/2022,11:35:57:994,3285617,2900,77,15.210203,9.335144,0.340640,5.456643,15.132426,15.506562,31.211884,4.332126,1.086426,0.000000
18/08/2022,11:35:58:993,3286616,3378,75,15.184878,9.074175,0.229214,5.204728,14.508117,15.470547,30.068780,4.103241,0.835938,0.000000
18/08/2022,11:36:00:007,3287630,1464,77,15.178759,9.641785,0.216125,5.155640,15.013550,15.454226,30.966841,4.076574,0.700073,0.000000
18/08/2022,11:36:01:000,3288623,2022,82,15.103472,7.823597,0.225746,5.046377,13.095720,15.368983,29.217602,4.012550,1.054688,0.000000
18/08/2022,11:36:01:988,3289611,1172,75,15.132954,10.062090,0.227149,5.643881,15.933120,15.030712,32.065646,4.476649,1.014038,0.000000
18/08/2022,11:36:03:008,3290631,1841,75,15.064479,7.773294,0.261023,5.156086,13.190403,14.965841,28.605967,4.065942,0.877930,0.000000
18/08/2022,11:36:03:993,3291616,1098,74,14.997066,7.742139,0.288318,5.185270,13.215727,14.902087,29.017455,4.111997,1.008545,0.000000
18/08/2022,11:36:05:010,3292633,1937,77,14.995233,9.477027,0.227252,5.240579,14.944858,14.903589,31.720931,4.179700,0.873413,1.078125
18/08/2022,11:36:05:989,3293612,2005,73,14.988001,8.864621,0.236279,5.695234,14.796134,14.899686,31.662528,4.560953,0.806396,0.000000
18/08/2022,11:36:07:005,3294628,1707,76,14.973365,8.836818,0.212657,5.519910,14.569385,14.888137,30.839570,4.417723,1.016968,0.000000
18/08/2022,11:36:07:997,3295620,3887,71,14.928090,8.074182,0.236691,5.414768,13.725641,14.968106,29.120023,4.324897,0.838013,0.000000
18/08/2022,11:36:08:991,3296614,1948,76,14.902509,8.788509,0.219345,5.198187,14.206040,14.941135,30.673080,4.119536,1.010620,0.000000
18/08/2022,11:36:10:006,3297629,1632,75,14.915543,9.287905,0.226763,5.754989,15.269657,14.952809,32.183414,4.595216,1.020386,0.000000
18/08/2022,11:36:11:005,3298628,2883,81,14.956187,10.429683,0.208577,5.397390,16.035649,14.992062,32.684296,4.296033,1.037354,0.000000
18/08/2022,11:36:12:006,3299629,2174,78,14.983626,10.067376,0.203165,5.455491,15.726032,15.018223,32.108896,4.324567,1.218872,0.000000
18/08/2022,11:36:13:005,3300628,2160,82,15.031878,10.472255,0.431514,5.429568,16.333337,15.065238,33.668259,4.349821,1.100098,0.000000
18/08/2022,11:36:14:000,3301623,1883,81,15.073698,10.229346,0.491764,5.482900,16.204009,15.105868,32.830493,4.344627,1.039917,0.000000
18/08/2022,11:36:15:006,3302629,1908,83,15.134375,10.656738,0.474909,5.649524,16.781171,15.165401,33.774647,4.539482,0.997437,0.000000
18/08/2022,11:36:15:992,3303615,1870,83,15.194816,10.636559,0.475662,5.704421,16.816642,15.224728,34.237810,4.568961,1.018799,0.000000
18/08/2022,11:36:17:007,3304630,1668,76,15.194050,8.967154,0.494595,5.711306,15.173055,15.222908,31.343829,4.578252,0.998291,0.000000
18/08/2022,11:36:18:002,3305625,1631,78,15.178151,8.623095,0.465190,5.667189,14.755475,15.205963,31.373702,4.547180,1.034546,0.000000
18/08/2022,11:36:19:003,3306626,2158,77,15.139753,8.188771,0.479939,5.428878,14.097588,15.166577,30.429525,4.316119,1.019653,0.000000
